character_name,book_id,uid,character_first_name,character_second_name,character_third_name,,,,,,,,
marne,27603,,marne,,,,,,,,,,
hawley,27603,,hawley,,,,,,,,,,
biscoe,27603,,biscoe,,,,,,,,,,
moffat,27603,,moffat,,,,,,,,,,
jacques boucher,27603,,jacques,boucher,,,,,,,,,
colenbrander,27603,,colenbrander,,,,,,,,,,
meun,27603,,meun,,,,,,,,,,
m  wallon,27603,,m,,wallon,,,,,,,,
frew,27603,,frew,,,,,,,,,,
christian,27603,,christian,,,,,,,,,,
patterson,27603,,patterson,,,,,,,,,,
ruiz,27603,,ruiz,,,,,,,,,,
guillaume aymeri,27603,,guillaume,aymeri,,,,,,,,,
d alençon,27603,,d,alençon,,,,,,,,,
hjalti stoutheart,27603,,hjalti,stoutheart,,,,,,,,,
erling skjalgsson,27603,,erling,skjalgsson,,,,,,,,,
bel arbre,27603,,bel,arbre,,,,,,,,,
elzevir,27603,,elzevir,,,,,,,,,,
alvaro gonçalves,27603,,alvaro,gonçalves,,,,,,,,,
william gordon,27603,,william,gordon,,,,,,,,,
chasseurs,27603,,chasseurs,,,,,,,,,,
keppoch,27603,,keppoch,,,,,,,,,,
duc d alençon,27603,,duc,d,alençon,,,,,,,,
thomas staines,27603,,thomas,staines,,,,,,,,,
leith wynd,27603,,leith,wynd,,,,,,,,,
slungnir,27603,,slungnir,,,,,,,,,,
emperor,27603,,emperor,,,,,,,,,,
charles maitland,27603,,charles,maitland,,,,,,,,,
fastolf,27603,,fastolf,,,,,,,,,,
kinmont willie,27603,,kinmont,willie,,,,,,,,,
boisy charles vii,27603,,boisy,charles,vii,,,,,,,,
fabii,27603,,fabii,,,,,,,,,,
sviagriss,27603,,sviagriss,,,,,,,,,,
m  boisy,27603,,m,,boisy,,,,,,,,
glasdale,27603,,glasdale,,,,,,,,,,
macleod,27603,,macleod,,,,,,,,,,
st  loup,27603,,st,,loup,,,,,,,,
dalyell,27603,,dalyell,,,,,,,,,,
alvaro perez castro,27603,,alvaro,perez,castro,,,,,,,,
jena,27603,,jena,,,,,,,,,,
lisette,27603,,lisette,,,,,,,,,,
john bulkely,27603,,john,bulkely,,,,,,,,,
guillaume flavy,27603,,guillaume,flavy,,,,,,,,,
henry of trastamara,27603,,henry,of,trastamara,,,,,,,,
beaugency,27603,,beaugency,,,,,,,,,,
pedro coelho,27603,,pedro,coelho,,,,,,,,,
maule,27603,,maule,,,,,,,,,,
olaf tryggvason,27603,,olaf,tryggvason,,,,,,,,,
boisdale,27603,,boisdale,,,,,,,,,,
huayna capac,27603,,huayna,capac,,,,,,,,,
landsberg,27603,,landsberg,,,,,,,,,,
jacob the king,27603,,jacob,the,king,,,,,,,,
mashonas,27603,,mashonas,,,,,,,,,,
wendland,27603,,wendland,,,,,,,,,,
gaut elbe,27603,,gaut,elbe,,,,,,,,,
bradburn,27603,,bradburn,,,,,,,,,,
richard white,27603,,richard,white,,,,,,,,,
diogo lopez pacheco,27603,,diogo,lopez,pacheco,,,,,,,,
clairoix,27603,,clairoix,,,,,,,,,,
kelly,27603,,kelly,,,,,,,,,,
prince berthier,27603,,prince,berthier,,,,,,,,,
les tourelles,27603,,les,tourelles,,,,,,,,,
jean hamilton,27603,,jean,hamilton,,,,,,,,,
mckinlay,27603,,mckinlay,,,,,,,,,,
henry ii,27603,,henry,ii,,,,,,,,,
iron ram,27603,,iron,ram,,,,,,,,,
rumour,27603,,rumour,,,,,,,,,,
challcuchima,27603,,challcuchima,,,,,,,,,,
andrew lang,27603,,andrew,lang,,,,,,,,,
margny,27603,,margny,,,,,,,,,,
of liria,27603,,of,liria,,,,,,,,,
whiteserk bold,27603,,whiteserk,bold,,,,,,,,,
pierre dannel,27603,,pierre,dannel,,,,,,,,,
michelet,27603,,michelet,,,,,,,,,,
svipdag,27603,,svipdag,,,,,,,,,,
bödvar bjarki,27603,,bödvar,bjarki,,,,,,,,,
king hacon,27603,,king,hacon,,,,,,,,,
berserks,27603,,berserks,,,,,,,,,,
taquel,27603,,taquel,,,,,,,,,,
black prince,27603,,black,prince,,,,,,,,,
pedrarias,27603,,pedrarias,,,,,,,,,,
cagny,27603,,cagny,,,,,,,,,,
jean chartier,27603,,jean,chartier,,,,,,,,,
gens,27603,,gens,,,,,,,,,,
minnie wright,27603,,minnie,wright,,,,,,,,,
yrsa,27603,,yrsa,,,,,,,,,,
lendy,27603,,lendy,,,,,,,,,,
aube,27603,,aube,,,,,,,,,,
elcho,27603,,elcho,,,,,,,,,,
john cope,27603,,john,cope,,,,,,,,,
olaf ericsson,27603,,olaf,ericsson,,,,,,,,,
christentie,27603,,christentie,,,,,,,,,,
major forbes,27603,,major,forbes,,,,,,,,,
soria,27603,,soria,,,,,,,,,,
thorkell dydrill,27603,,thorkell,dydrill,,,,,,,,,
galloway,27603,,galloway,,,,,,,,,,
earl hacon,27603,,earl,hacon,,,,,,,,,
may kendall,27603,,may,kendall,,,,,,,,,
cozens,27603,,cozens,,,,,,,,,,
alexander macdonald,27603,,alexander,macdonald,,,,,,,,,
dunois,27603,,dunois,,,,,,,,,,
trolle,27603,,trolle,,,,,,,,,,
lude,27603,,lude,,,,,,,,,,
patrick w  forbes,27603,,patrick,w,,forbes,,,,,,,
preston,27603,,preston,,,,,,,,,,
gonzola pizarro,27603,,gonzola,pizarro,,,,,,,,,
la fosse,27603,,la,fosse,,,,,,,,,
molly pitcher,27603,,molly,pitcher,,,,,,,,,
laird,27603,,laird,,,,,,,,,,
vidseti,27603,,vidseti,,,,,,,,,,
wull,27603,,wull,,,,,,,,,,
nancy,27603,,nancy,,,,,,,,,,
hayward,27603,,hayward,,,,,,,,,,
vagi,27603,,vagi,,,,,,,,,,
huske,27603,,huske,,,,,,,,,,
m  launay,27603,,m,,launay,,,,,,,,
roope,27603,,roope,,,,,,,,,,
du lys,27603,,du,lys,,,,,,,,,
shap fell,27603,,shap,fell,,,,,,,,,
trotter,27603,,trotter,,,,,,,,,,
jargeau,27603,,jargeau,,,,,,,,,,
squire,27603,,squire,,,,,,,,,,
mary ambree,27603,,mary,ambree,,,,,,,,,
freyvid,27603,,freyvid,,,,,,,,,,
juan pizarro,27603,,juan,pizarro,,,,,,,,,
napier,27603,,napier,,,,,,,,,,
coimbra,27603,,coimbra,,,,,,,,,,
allan wilson,27603,,allan,wilson,,,,,,,,,
hal of the wynd,27603,,hal,of,the,wynd,,,,,,,
boocha,27603,,boocha,,,,,,,,,,
m  quicherat,27603,,m,,quicherat,,,,,,,,
stirling,27603,,stirling,,,,,,,,,,
john norton,27603,,john,norton,,,,,,,,,
kilmarnock,27603,,kilmarnock,,,,,,,,,,
otaheite,27603,,otaheite,,,,,,,,,,
l advenu,27603,,l,advenu,,,,,,,,,
charles vii,27603,,charles,vii,,,,,,,,,
pierre sala,27603,,pierre,sala,,,,,,,,,
martin l advenu,27603,,martin,l,advenu,,,,,,,,
dorsenne,27603,,dorsenne,,,,,,,,,,
m  froissard,27603,,m,,froissard,,,,,,,,
halyburton,27603,,halyburton,,,,,,,,,,
m  tassin,27603,,m,,tassin,,,,,,,,
strathallan,27603,,strathallan,,,,,,,,,,
lübeck,27603,,lübeck,,,,,,,,,,
of york,27603,,of,york,,,,,,,,,
hector,27603,,hector,,,,,,,,,,
eyvind finnsson,27603,,eyvind,finnsson,,,,,,,,,
lewis gordon,27603,,lewis,gordon,,,,,,,,,
pedro the cruel,27603,,pedro,the,cruel,,,,,,,,
ernault guillaume,27603,,ernault,guillaume,,,,,,,,,
dom fernando,27603,,dom,fernando,,,,,,,,,
yvain,27603,,yvain,,,,,,,,,,
george murray,27603,,george,murray,,,,,,,,,
hare,28885,,hare,,,,,,,,,,
mock turtle,28885,,mock,turtle,,,,,,,,,
lacie,28885,,lacie,,,,,,,,,,
lory,28885,,lory,,,,,,,,,,
mollie,28885,,mollie,,,,,,,,,,
mary ann,28885,,mary,ann,,,,,,,,,
knave,28885,,knave,,,,,,,,,,
dinn,28885,,dinn,,,,,,,,,,
edgar atheling,28885,,edgar,atheling,,,,,,,,,
footman,28885,,footman,,,,,,,,,,
tillie,28885,,tillie,,,,,,,,,,
mabel,28885,,mabel,,,,,,,,,,
pat,28885,,pat,,,,,,,,,,
queen,28885,,queen,,,,,,,,,,
hatter,28885,,hatter,,,,,,,,,,
dinah,28885,,dinah,,,,,,,,,,
magpie,28885,,magpie,,,,,,,,,,
stigand,28885,,stigand,,,,,,,,,,
tortoise,28885,,tortoise,,,,,,,,,,
morcar,28885,,morcar,,,,,,,,,,
elsie,28885,,elsie,,,,,,,,,,
gabriel,31112,,gabriel,,,,,,,,,,
my hester,31112,,my,hester,,,,,,,,,
hast,31112,,hast,,,,,,,,,,
arthur dimsdell,31112,,arthur,dimsdell,,,,,,,,,
chillingworth,31112,,chillingworth,,,,,,,,,,
fair hester,31112,,fair,hester,,,,,,,,,
ursula cook,31112,,ursula,cook,,,,,,,,,
betsey tomkins,31112,,betsey,tomkins,,,,,,,,,
sharp,31112,,sharp,,,,,,,,,,
roger prynne,31112,,roger,prynne,,,,,,,,,
hester prynne,31112,,hester,prynne,,,,,,,,,
kislah aga,31112,,kislah,aga,,,,,,,,,
hadst,31112,,hadst,,,,,,,,,,
wilt,31112,,wilt,,,,,,,,,,
st  francis,31112,,st,,francis,,,,,,,,
enwrap,31112,,enwrap,,,,,,,,,,
macalister,31112,,macalister,,,,,,,,,,
diggory,31112,,diggory,,,,,,,,,,
landon carter gray,31112,,landon,carter,gray,,,,,,,,
demosthenes,31112,,demosthenes,,,,,,,,,,
solomon,31112,,solomon,,,,,,,,,,
langdon,31112,,langdon,,,,,,,,,,
ursula goodale,31112,,ursula,goodale,,,,,,,,,
boniface,31112,,boniface,,,,,,,,,,
scarlet letter,31112,,scarlet,letter,,,,,,,,,
devil,31112,,devil,,,,,,,,,,
joan,31112,,joan,,,,,,,,,,
bronson,31112,,bronson,,,,,,,,,,
ursula nurse,31112,,ursula,nurse,,,,,,,,,
mother carey,31112,,mother,carey,,,,,,,,,
leman,31112,,leman,,,,,,,,,,
matilda,35027,,matilda,,,,,,,,,,
shinglebeach,35027,,shinglebeach,,,,,,,,,,
paterfamilias,35027,,paterfamilias,,,,,,,,,,
erin,35027,,erin,,,,,,,,,,
edwin,35027,,edwin,,,,,,,,,,
c  o  g  right,35027,,c,,o,,g,,right,,,,
holborn,35027,,holborn,,,,,,,,,,
rowena silverspoon,35027,,rowena,silverspoon,,,,,,,,,
baby,35027,,baby,,,,,,,,,,
killivan,35027,,killivan,,,,,,,,,,
mullins,35027,,mullins,,,,,,,,,,
foozler,35027,,foozler,,,,,,,,,,
g  w  railway,35027,,g,,w,,railway,,,,,,
milly gushington,35027,,milly,gushington,,,,,,,,,
o grady,35027,,o,grady,,,,,,,,,
collier,35027,,collier,,,,,,,,,,
jenny,35027,,jenny,,,,,,,,,,
amelia,35027,,amelia,,,,,,,,,,
vandyke brown,35027,,vandyke,brown,,,,,,,,,
lavinia stitchwort,35027,,lavinia,stitchwort,,,,,,,,,
sharp passenger,35027,,sharp,passenger,,,,,,,,,
jerusalem r  x  e  squash,35027,,jerusalem,r,,x,,e,,squash,,,
rogers,35027,,rogers,,,,,,,,,,
sawyer,35027,,sawyer,,,,,,,,,,
sulton,35027,,sulton,,,,,,,,,,
porter,35027,,porter,,,,,,,,,,
brasher,35027,,brasher,,,,,,,,,,
morley vale,35027,,morley,vale,,,,,,,,,
braddon,35027,,braddon,,,,,,,,,,
daub,35027,,daub,,,,,,,,,,
jack ashore,35027,,jack,ashore,,,,,,,,,
trew,35027,,trew,,,,,,,,,,
browning,35027,,browning,,,,,,,,,,
hampton wick,35027,,hampton,wick,,,,,,,,,
shandry,35027,,shandry,,,,,,,,,,
nick,35027,,nick,,,,,,,,,,
madge,35027,,madge,,,,,,,,,,
ruswarp,35027,,ruswarp,,,,,,,,,,
parson,35027,,parson,,,,,,,,,,
wilkins,35027,,wilkins,,,,,,,,,,
c  o  g  much,35027,,c,,o,,g,,much,,,,
janet,35027,,janet,,,,,,,,,,
jonathan,35027,,jonathan,,,,,,,,,,
lionel,35027,,lionel,,,,,,,,,,
joe,35027,,joe,,,,,,,,,,
vaux,35027,,vaux,,,,,,,,,,
bayswater,35027,,bayswater,,,,,,,,,,
smifton,35027,,smifton,,,,,,,,,,
alphonse,38586,,alphonse,,,,,,,,,,
mother nature,38586,,mother,nature,,,,,,,,,
rowell,38586,,rowell,,,,,,,,,,
schumann,38586,,schumann,,,,,,,,,,
elizer,38586,,elizer,,,,,,,,,,
chawley,38586,,chawley,,,,,,,,,,
hupper,38586,,hupper,,,,,,,,,,
weller,38586,,weller,,,,,,,,,,
rorty,38586,,rorty,,,,,,,,,,
andy,38586,,andy,,,,,,,,,,
siezerwitch,38586,,siezerwitch,,,,,,,,,,
heast hend,38586,,heast,hend,,,,,,,,,
workman,38586,,workman,,,,,,,,,,
sairey,38586,,sairey,,,,,,,,,,
li   ung chang,38586,,li,,,ung,chang,,,,,,
patti,38586,,patti,,,,,,,,,,
worsell,38586,,worsell,,,,,,,,,,
hampstead heath,38586,,hampstead,heath,,,,,,,,,
solsbury,38586,,solsbury,,,,,,,,,,
bill coster,38586,,bill,coster,,,,,,,,,
mary hann,38586,,mary,hann,,,,,,,,,
milton,38586,,milton,,,,,,,,,,
crouch hend,38586,,crouch,hend,,,,,,,,,
harthur,38586,,harthur,,,,,,,,,,
korme,38586,,korme,,,,,,,,,,
thackeray,38586,,thackeray,,,,,,,,,,
chelsea,38586,,chelsea,,,,,,,,,,
rine,38586,,rine,,,,,,,,,,
atfield,38586,,atfield,,,,,,,,,,
effie,38586,,effie,,,,,,,,,,
hanne,38586,,hanne,,,,,,,,,,
rosebery,38586,,rosebery,,,,,,,,,,
carmen,38586,,carmen,,,,,,,,,,
nobby,38586,,nobby,,,,,,,,,,
garn,38586,,garn,,,,,,,,,,
poole,38586,,poole,,,,,,,,,,
hermanns,38586,,hermanns,,,,,,,,,,
jemmy,38586,,jemmy,,,,,,,,,,
opper,38586,,opper,,,,,,,,,,
carls,38586,,carls,,,,,,,,,,
m gilp,38586,,m,gilp,,,,,,,,,
chevalier,38586,,chevalier,,,,,,,,,,
emily,38586,,emily,,,,,,,,,,
george du maurier,38586,,george,du,maurier,,,,,,,,
horstrich,38586,,horstrich,,,,,,,,,,
ary scheffer,38586,,ary,scheffer,,,,,,,,,
bill robbins,38586,,bill,robbins,,,,,,,,,
jack strors,38586,,jack,strors,,,,,,,,,
pompey,38586,,pompey,,,,,,,,,,
soyer,38586,,soyer,,,,,,,,,,
cuvier,38586,,cuvier,,,,,,,,,,
scotchman,38586,,scotchman,,,,,,,,,,
eliza,38586,,eliza,,,,,,,,,,
arry belleville,38586,,arry,belleville,,,,,,,,,
tennyson,38586,,tennyson,,,,,,,,,,
ruskin,38586,,ruskin,,,,,,,,,,
mon dieu,38586,,mon,dieu,,,,,,,,,
bill blossit,38586,,bill,blossit,,,,,,,,,
lubber,38586,,lubber,,,,,,,,,,
gladstone,38586,,gladstone,,,,,,,,,,
yanky,38586,,yanky,,,,,,,,,,
emmer smith,38586,,emmer,smith,,,,,,,,,
carte wisete,38586,,carte,wisete,,,,,,,,,
milly,38586,,milly,,,,,,,,,,
george meredith,38586,,george,meredith,,,,,,,,,
margit,38586,,margit,,,,,,,,,,
bono,38586,,bono,,,,,,,,,,
cockney macbeth,38586,,cockney,macbeth,,,,,,,,,
brompton,38586,,brompton,,,,,,,,,,
barnes,38586,,barnes,,,,,,,,,,
fader,38586,,fader,,,,,,,,,,
feller,38586,,feller,,,,,,,,,,
balak,38586,,balak,,,,,,,,,,
garmoyle,38586,,garmoyle,,,,,,,,,,
bismarck,38586,,bismarck,,,,,,,,,,
liza ann,38586,,liza,ann,,,,,,,,,
fanny friswell,38586,,fanny,friswell,,,,,,,,,
tinkler,39160,,tinkler,,,,,,,,,,
spott,39160,,spott,,,,,,,,,,
topknot,39160,,topknot,,,,,,,,,,
law,39160,,law,,,,,,,,,,
hulloa,39160,,hulloa,,,,,,,,,,
alderney,39160,,alderney,,,,,,,,,,
son of m f h,39160,,son,of,m,f,h,,,,,,
fussey,39160,,fussey,,,,,,,,,,
robinson,39160,,robinson,,,,,,,,,,
tommy,39160,,tommy,,,,,,,,,,
jopling,39160,,jopling,,,,,,,,,,
spoodle,39160,,spoodle,,,,,,,,,,
shootall,39160,,shootall,,,,,,,,,,
vic,39160,,vic,,,,,,,,,,
simkins,39160,,simkins,,,,,,,,,,
randolph caldecott,39160,,randolph,caldecott,,,,,,,,,
cruft,39160,,cruft,,,,,,,,,,
fitz brown,39160,,fitz,brown,,,,,,,,,
cissy,39160,,cissy,,,,,,,,,,
charles,39160,,charles,,,,,,,,,,
charlie,39160,,charlie,,,,,,,,,,
tomlin,39160,,tomlin,,,,,,,,,,
rogerson,39160,,rogerson,,,,,,,,,,
bai jove,39160,,bai,jove,,,,,,,,,
hardhit,39160,,hardhit,,,,,,,,,,
sally,39160,,sally,,,,,,,,,,
fitzbadly,39160,,fitzbadly,,,,,,,,,,
durlacher,39160,,durlacher,,,,,,,,,,
ethel,39160,,ethel,,,,,,,,,,
doosid,39160,,doosid,,,,,,,,,,
smith,39160,,smith,,,,,,,,,,
twentystun,39160,,twentystun,,,,,,,,,,
bowers,39160,,bowers,,,,,,,,,,
harry hardman,39160,,harry,hardman,,,,,,,,,
giles,39160,,giles,,,,,,,,,,
hercules blizzard,39160,,hercules,blizzard,,,,,,,,,
phil poundaway,39160,,phil,poundaway,,,,,,,,,
danny,39160,,danny,,,,,,,,,,
sparkin,39160,,sparkin,,,,,,,,,,
g  h  jalland,39160,,g,,h,,jalland,,,,,,
huntsman,39160,,huntsman,,,,,,,,,,
phunkstick,39160,,phunkstick,,,,,,,,,,
bobby,39160,,bobby,,,,,,,,,,
jorrocks,39160,,jorrocks,,,,,,,,,,
heavistone stogdon,39160,,heavistone,stogdon,,,,,,,,,
m f h,39160,,m,f,h,,,,,,,,
phunker,39160,,phunker,,,,,,,,,,
jobson,39160,,jobson,,,,,,,,,,
deary,39160,,deary,,,,,,,,,,
bowers edwards,39160,,bowers,edwards,,,,,,,,,
meester timbre jompre,39160,,meester,timbre,jompre,,,,,,,,
miles,39160,,miles,,,,,,,,,,
snoodle,39160,,snoodle,,,,,,,,,,
smashem,39160,,smashem,,,,,,,,,,
cecil aldin,39160,,cecil,aldin,,,,,,,,,
niver,39160,,niver,,,,,,,,,,
ringbone,39160,,ringbone,,,,,,,,,,
jenkinson,39160,,jenkinson,,,,,,,,,,
van wyck,39160,,van,wyck,,,,,,,,,
forrard,39160,,forrard,,,,,,,,,,
molly,39160,,molly,,,,,,,,,,
shodditon,39160,,shodditon,,,,,,,,,,
noodel,39160,,noodel,,,,,,,,,,
favourite son of m f h,39160,,favourite,son,of,m,f,h,,,,,
tumas,39160,,tumas,,,,,,,,,,
prettyphat,39160,,prettyphat,,,,,,,,,,
rowel,39160,,rowel,,,,,,,,,,
sproozer,39160,,sproozer,,,,,,,,,,
hodge,39968,,hodge,,,,,,,,,,
owd sall,39968,,owd,sall,,,,,,,,,
edwin waugh,39968,,edwin,waugh,,,,,,,,,
leyland,39968,,leyland,,,,,,,,,,
neddy fitton,39968,,neddy,fitton,,,,,,,,,
quayle,39968,,quayle,,,,,,,,,,
sara,39968,,sara,,,,,,,,,,
dickens,39968,,dickens,,,,,,,,,,
willes,39968,,willes,,,,,,,,,,
john stuart mill,39968,,john,stuart,mill,,,,,,,,
rachde felley,39968,,rachde,felley,,,,,,,,,
dick windle,39968,,dick,windle,,,,,,,,,
stoodley pike,39968,,stoodley,pike,,,,,,,,,
crabtree,39968,,crabtree,,,,,,,,,,
roberts,39968,,roberts,,,,,,,,,,
samuel laycock,39968,,samuel,laycock,,,,,,,,,
besom ben,39968,,besom,ben,,,,,,,,,
billy kay,39968,,billy,kay,,,,,,,,,
chamberlain,39968,,chamberlain,,,,,,,,,,
elijah,39968,,elijah,,,,,,,,,,
george hargreaves,39968,,george,hargreaves,,,,,,,,,
artemus ward,39968,,artemus,ward,,,,,,,,,
rodger,39968,,rodger,,,,,,,,,,
boneypart,39968,,boneypart,,,,,,,,,,
stang,39968,,stang,,,,,,,,,,
krystil palus,39968,,krystil,palus,,,,,,,,,
rondle,39968,,rondle,,,,,,,,,,
richard taylor,39968,,richard,taylor,,,,,,,,,
rip van winkle,39968,,rip,van,winkle,,,,,,,,
clough,39968,,clough,,,,,,,,,,
alderman,39968,,alderman,,,,,,,,,,
maister george,39968,,maister,george,,,,,,,,,
bishop,39968,,bishop,,,,,,,,,,
dick taylor,39968,,dick,taylor,,,,,,,,,
brandwood,39968,,brandwood,,,,,,,,,,
mynheer van dunck,39968,,mynheer,van,dunck,,,,,,,,
dobbin,39968,,dobbin,,,,,,,,,,
langfield moor,39968,,langfield,moor,,,,,,,,,
john collier,39968,,john,collier,,,,,,,,,
heigh,39968,,heigh,,,,,,,,,,
judie,39968,,judie,,,,,,,,,,
leigh clare,39968,,leigh,clare,,,,,,,,,
abram,39968,,abram,,,,,,,,,,
heape,39968,,heape,,,,,,,,,,
jim walton,39968,,jim,walton,,,,,,,,,
tooter hill,39968,,tooter,hill,,,,,,,,,
wycliffe,39968,,wycliffe,,,,,,,,,,
virgin mary,39968,,virgin,mary,,,,,,,,,
æsop,39968,,æsop,,,,,,,,,,
t  e  brown,39968,,t,,e,,brown,,,,,,
robert lamb,39968,,robert,lamb,,,,,,,,,
derby   the rupert,39968,,derby,,,the,rupert,,,,,,
o  leigh clare,39968,,o,,leigh,clare,,,,,,,
eccleses,39968,,eccleses,,,,,,,,,,
dicky lobscouse,39968,,dicky,lobscouse,,,,,,,,,
billy butterworth,39968,,billy,butterworth,,,,,,,,,
owd pooter,39968,,owd,pooter,,,,,,,,,
disraeli,39968,,disraeli,,,,,,,,,,
thae,39968,,thae,,,,,,,,,,
heaw,39968,,heaw,,,,,,,,,,
chaucer,39968,,chaucer,,,,,,,,,,
spenser,39968,,spenser,,,,,,,,,,
betty,39968,,betty,,,,,,,,,,
fraser,39968,,fraser,,,,,,,,,,
ben brierley,39968,,ben,brierley,,,,,,,,,
oliver ormerod,39968,,oliver,ormerod,,,,,,,,,
james shackleton,39968,,james,shackleton,,,,,,,,,
george stephenson,39968,,george,stephenson,,,,,,,,,
gower,39968,,gower,,,,,,,,,,
trafford clegg,39968,,trafford,clegg,,,,,,,,,
hiram fielden,39968,,hiram,fielden,,,,,,,,,
crawshaw,39968,,crawshaw,,,,,,,,,,
tattersall,39968,,tattersall,,,,,,,,,,
cronje,39968,,cronje,,,,,,,,,,
thrutch glen,39968,,thrutch,glen,,,,,,,,,
lahee,39968,,lahee,,,,,,,,,,
darwin,39968,,darwin,,,,,,,,,,
owd neddy fitton,39968,,owd,neddy,fitton,,,,,,,,
jack smith,39968,,jack,smith,,,,,,,,,
payin,39968,,payin,,,,,,,,,,
o  l  clare,39968,,o,,l,,clare,,,,,,
jammie,39968,,jammie,,,,,,,,,,
john howorth,39968,,john,howorth,,,,,,,,,
howd,39968,,howd,,,,,,,,,,
samuel bamford,39968,,samuel,bamford,,,,,,,,,
messrs hornby,39968,,messrs,hornby,,,,,,,,,
kobden,39968,,kobden,,,,,,,,,,
ben jonson,39968,,ben,jonson,,,,,,,,,
thomas halliday,39968,,thomas,halliday,,,,,,,,,
jehu,39968,,jehu,,,,,,,,,,
st john,39968,,st,john,,,,,,,,,
jim shackleton,39968,,jim,shackleton,,,,,,,,,
scott,39968,,scott,,,,,,,,,,
duckworth,39968,,duckworth,,,,,,,,,,
john nuttall,39968,,john,nuttall,,,,,,,,,
massey,39968,,massey,,,,,,,,,,
owd sam,39968,,owd,sam,,,,,,,,,
rossendalean,39968,,rossendalean,,,,,,,,,,
ann,39968,,ann,,,,,,,,,,
greyte eggshibishun,39968,,greyte,eggshibishun,,,,,,,,,
john harland,39968,,john,harland,,,,,,,,,
sam brooks,39968,,sam,brooks,,,,,,,,,
bolton,39968,,bolton,,,,,,,,,,
yate,39968,,yate,,,,,,,,,,
john brooks,39968,,john,brooks,,,,,,,,,
kirk,39968,,kirk,,,,,,,,,,
john bright,39968,,john,bright,,,,,,,,,
oldham,39968,,oldham,,,,,,,,,,
j  t  staton,39968,,j,,t,,staton,,,,,,
jone,39968,,jone,,,,,,,,,,
edward iii,39968,,edward,iii,,,,,,,,,
handley,39968,,handley,,,,,,,,,,
laacks,39968,,laacks,,,,,,,,,,
hezekiah,39968,,hezekiah,,,,,,,,,,
milner,39968,,milner,,,,,,,,,,
alfred,39968,,alfred,,,,,,,,,,
doffcocker,39968,,doffcocker,,,,,,,,,,
william bailey,39968,,william,bailey,,,,,,,,,
malaprop,39968,,malaprop,,,,,,,,,,
tam,39968,,tam,,,,,,,,,,
jamie,39968,,jamie,,,,,,,,,,
sharneyford,39968,,sharneyford,,,,,,,,,,
leet,39968,,leet,,,,,,,,,,
j  pease fry,39968,,j,,pease,fry,,,,,,,
mary anne,44904,,mary,anne,,,,,,,,,
margaret,44904,,margaret,,,,,,,,,,
cinderella,44904,,cinderella,,,,,,,,,,
prettyman,44904,,prettyman,,,,,,,,,,
caudle cau cau dle cau,44904,,caudle,cau,cau,dle,cau,,,,,,
caudle,44904,,caudle,,,,,,,,,,
greenwich fair,44904,,greenwich,fair,,,,,,,,,
swithin,44904,,swithin,,,,,,,,,,
susan,44904,,susan,,,,,,,,,,
g  d  armour,45748,,g,,d,,armour,,,,,,
binks,45748,,binks,,,,,,,,,,
gaskins,45748,,gaskins,,,,,,,,,,
tom,45748,,tom,,,,,,,,,,
phil may,45748,,phil,may,,,,,,,,,
piscator senex,45748,,piscator,senex,,,,,,,,,
du maurier,45748,,du,maurier,,,,,,,,,
briggs,45748,,briggs,,,,,,,,,,
dan,45748,,dan,,,,,,,,,,
mike,45748,,mike,,,,,,,,,,
amelia jane,45748,,amelia,jane,,,,,,,,,
nelly,45748,,nelly,,,,,,,,,,
brown,45748,,brown,,,,,,,,,,
grant,45748,,grant,,,,,,,,,,
grandison,45748,,grandison,,,,,,,,,,
billie,45748,,billie,,,,,,,,,,
muggs,45748,,muggs,,,,,,,,,,
peckham,45748,,peckham,,,,,,,,,,
boatman,45748,,boatman,,,,,,,,,,
maud,45748,,maud,,,,,,,,,,
isaac,45748,,isaac,,,,,,,,,,
punch,45748,,punch,,,,,,,,,,
p j    bream,45748,,p,j,,,,bream,,,,,
snobson,45748,,snobson,,,,,,,,,,
dobson,45748,,dobson,,,,,,,,,,
meanman,45748,,meanman,,,,,,,,,,
battusnatch,45748,,battusnatch,,,,,,,,,,
kitty,45748,,kitty,,,,,,,,,,
piscator juvenis,45748,,piscator,juvenis,,,,,,,,,
toots,45748,,toots,,,,,,,,,,
loch tay,45748,,loch,tay,,,,,,,,,
duncan,45748,,duncan,,,,,,,,,,
jarvis,45748,,jarvis,,,,,,,,,,
george,45748,,george,,,,,,,,,,
thompson,45748,,thompson,,,,,,,,,,
pipler,45748,,pipler,,,,,,,,,,
burton,45748,,burton,,,,,,,,,,
lambertson,45748,,lambertson,,,,,,,,,,
charles keene,45748,,charles,keene,,,,,,,,,
peter,45748,,peter,,,,,,,,,,
master bob,45748,,master,bob,,,,,,,,,
dame juliana berners,45748,,dame,juliana,berners,,,,,,,,
maister smuth,45748,,maister,smuth,,,,,,,,,
raven hill,45748,,raven,hill,,,,,,,,,
oliver twist,45748,,oliver,twist,,,,,,,,,
bernard partridge,45748,,bernard,partridge,,,,,,,,,
robson,45748,,robson,,,,,,,,,,
donald,45748,,donald,,,,,,,,,,
smithers,45748,,smithers,,,,,,,,,,
sam,45748,,sam,,,,,,,,,,
jones,45748,,jones,,,,,,,,,,
angus,45748,,angus,,,,,,,,,,
john,45748,,john,,,,,,,,,,
