bookId_RowNum,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
pg16676-922,0.0188,0.2377,0.1422,0.0794,0.0302,0.0265,0.0384,0.0664,0.0275,0.0021,0.0091,0.0028,0.0109,0.1188,0.0605,0.0148,0.2484,0.2187,0.5328,0.6730,-0.1011,-0.0397,-1.0000
pg14253-923,0.0228,0.3182,0.1866,0.0742,0.0235,0.0265,0.0334,0.0632,0.0533,0.0012,0.0019,0.0039,0.0055,0.1036,-0.0835,0.0186,0.2666,0.2665,0.4669,0.7161,-0.0256,0.0494,-1.0000
pg13162-924,0.0265,0.0663,0.2075,0.1046,0.0283,0.0212,0.0263,0.0610,0.0503,0.0006,0.0091,0.0050,0.0051,0.1021,-0.0702,0.0188,0.1754,0.3062,0.5184,0.7796,-0.0936,-0.9559,-1.0000
pg39772-925,0.0092,0.3972,0.1229,0.0605,0.0260,0.0273,0.0403,0.0761,0.0344,0.0006,0.0050,0.0055,0.0036,0.1275,0.0667,0.0088,0.1794,0.1309,0.6897,0.5721,0.0923,1.6381,-1.0000
pg41844-926,0.0275,0.3248,0.1592,0.0755,0.0240,0.0264,0.0348,0.0462,0.0523,0.0002,0.0003,0.0000,0.0054,0.0815,-0.0861,0.0245,0.2841,0.2192,0.4966,0.7144,0.0233,-0.7211,-1.0000
pg9387-927,0.0067,0.1387,0.3067,0.0610,0.0516,0.0260,0.0368,0.0621,0.0206,0.0004,0.0108,0.0057,0.0036,0.1158,0.3124,0.0058,0.0770,0.2073,0.7157,0.3865,-0.1064,0.6669,-1.0000
pg40998-928,0.0217,0.2467,0.2156,0.0783,0.0284,0.0284,0.0284,0.0745,0.0435,0.0002,0.0037,0.0046,0.0071,0.1114,-0.0384,0.0250,0.2596,0.2517,0.4887,0.6275,-0.0161,0.1538,-1.0000
pg40999-929,0.0215,0.1354,0.1638,0.0777,0.0282,0.0273,0.0314,0.0771,0.0404,0.0001,0.0041,0.0042,0.0070,0.1169,-0.0173,0.0157,0.2185,0.1964,0.5850,0.6145,0.0541,0.6581,-1.0000
pg36029-930,0.0183,0.1851,0.2244,0.0732,0.0347,0.0253,0.0370,0.0625,0.0371,0.0009,0.0039,0.0065,0.0034,0.1109,0.0315,0.0123,0.2459,0.1945,0.5596,0.6428,0.0913,1.1093,-1.0000
pg14490-931,0.0120,0.1863,0.3095,0.0913,0.0266,0.0257,0.0306,0.0579,0.0403,0.0003,0.0042,0.0087,0.0060,0.1018,0.0006,0.0166,0.1490,0.2582,0.5929,0.6271,0.0105,0.6257,-1.0000
pg1422-932,0.0138,0.3821,0.0134,0.0866,0.0213,0.0314,0.0343,0.0762,0.0319,0.0021,0.0064,0.0068,0.0047,0.1258,0.0601,0.0122,0.2308,0.2308,0.5385,0.7165,-0.1128,-2.0190,-1.0000
pg34088-933,0.0239,0.3255,0.0939,0.0689,0.0231,0.0229,0.0228,0.0646,0.0478,0.0005,0.0027,0.0041,0.0064,0.0948,-0.0602,0.0327,0.2930,0.2215,0.4854,0.6469,-0.0139,0.3279,-1.0000
pg38689-934,0.0194,0.3022,0.2281,0.0849,0.0294,0.0274,0.0323,0.0487,0.0581,0.0010,0.0032,0.0000,0.0049,0.0853,-0.0875,0.0186,0.2908,0.2205,0.4887,0.7536,-0.0193,-0.3488,-1.0000
pg37355-935,0.0133,0.2089,0.2843,0.0865,0.0284,0.0226,0.0374,0.0565,0.0410,0.0011,0.0036,0.0099,0.0073,0.1084,-0.0280,0.0159,0.1782,0.2578,0.5639,0.7514,-0.0968,-0.2555,-1.0000
pg36027-936,0.0187,0.2061,0.3177,0.0589,0.0363,0.0257,0.0341,0.0690,0.0367,0.0009,0.0062,0.0065,0.0072,0.1167,0.0072,0.0139,0.2072,0.2162,0.5766,0.7116,-0.0724,-0.5370,-1.0000
pg42095-937,0.0103,0.2451,0.0792,0.0400,0.0288,0.0243,0.0440,0.0883,0.0214,0.0017,0.0101,0.0061,0.0095,0.1502,0.2007,0.0079,0.1206,0.2615,0.6179,0.4877,0.0689,0.6601,-1.0000
pg15704-938,0.0193,0.3306,0.1985,0.0695,0.0287,0.0271,0.0352,0.0504,0.0468,0.0025,0.0111,0.0249,0.0064,0.1239,-0.0534,0.0132,0.2933,0.2015,0.5052,0.7032,0.1019,0.9107,-1.0000
pg14858-939,0.0222,0.2752,0.2083,0.0872,0.0246,0.0217,0.0389,0.0477,0.0442,0.0010,0.0058,0.0217,0.0136,0.1151,-0.0774,0.0190,0.2962,0.2486,0.4553,0.7718,-0.0788,-0.3163,-1.0000
pg46217-940,0.0095,0.1951,0.1447,0.0904,0.0234,0.0259,0.0383,0.0674,0.0247,0.0011,0.0047,0.0088,0.0076,0.1202,0.1586,0.0068,0.1767,0.2066,0.6167,0.6346,-0.0639,-0.1552,-1.0000
pg46457-941,0.0274,0.4761,0.0640,0.0685,0.0193,0.0219,0.0272,0.0488,0.0561,0.0009,0.0017,0.0043,0.0050,0.0829,-0.0943,0.0187,0.2631,0.1640,0.5729,0.7709,-0.0224,-0.7934,-1.0000
pg49718-942,0.0091,0.2773,0.1220,0.0584,0.0283,0.0274,0.0432,0.0786,0.0257,0.0009,0.0101,0.0000,0.0032,0.1329,0.2068,0.0054,0.1235,0.2182,0.6583,0.5762,0.1837,0.1954,-1.0000
pg16803-943,0.0254,0.1711,0.2451,0.0734,0.0227,0.0245,0.0308,0.0562,0.0560,0.0001,0.0003,0.0032,0.0120,0.0906,-0.1102,0.0259,0.3073,0.2047,0.4880,0.7864,-0.0309,-0.3506,-1.0000
pg36414-944,0.0142,0.2308,0.2893,0.0701,0.0371,0.0234,0.0341,0.0597,0.0365,0.0002,0.0043,0.0096,0.0094,0.1079,-0.0076,0.0127,0.2434,0.1967,0.5599,0.6470,0.0073,1.7637,-1.0000
pg35326-945,0.0156,0.4263,0.1584,0.0726,0.0277,0.0281,0.0293,0.0542,0.0439,0.0013,0.0012,0.0109,0.0092,0.0969,-0.0521,0.0141,0.2779,0.1946,0.5275,0.7056,-0.0267,0.9017,-1.0000
pg13776-946,0.0222,0.2924,0.2046,0.0827,0.0322,0.0214,0.0362,0.0588,0.0319,0.0002,0.0012,0.0204,0.0207,0.1169,-0.0552,0.0141,0.2193,0.2878,0.4929,0.7417,-0.0511,-0.0207,-1.0000
pg35548-947,0.0170,0.2311,0.2934,0.0827,0.0320,0.0250,0.0280,0.0558,0.0324,0.0009,0.0111,0.0099,0.0110,0.1056,-0.0135,0.0004,0.3175,0.1691,0.5134,0.7292,-0.0256,0.4462,-1.0000
pg47771-948,0.0106,0.1996,0.1540,0.0725,0.0290,0.0231,0.0322,0.0746,0.0295,0.0013,0.0102,0.0105,0.0048,0.1289,0.1103,0.0132,0.1404,0.1829,0.6767,0.6639,-0.0660,0.5564,-1.0000
pg39905-949,0.0177,0.1855,0.0484,0.0990,0.0198,0.0283,0.0347,0.0579,0.0410,0.0014,0.0025,0.0022,0.0041,0.0987,0.0060,0.0177,0.1528,0.2253,0.6219,0.7320,-0.0639,-0.2474,-1.0000
pg47773-950,0.0100,0.2426,0.1524,0.0679,0.0274,0.0241,0.0321,0.0743,0.0277,0.0012,0.0099,0.0093,0.0057,0.1268,0.1186,0.0133,0.0916,0.1237,0.7847,0.6360,-0.0490,0.5458,-1.0000
pg23106-951,0.0135,0.1613,0.3332,0.0748,0.0337,0.0230,0.0375,0.0803,0.0377,0.0001,0.0024,0.0057,0.0049,0.1261,0.0311,0.0134,0.1724,0.2745,0.5531,0.6782,-0.0671,0.3735,-1.0000
pg47772-952,0.0134,0.1810,0.1394,0.0778,0.0286,0.0208,0.0300,0.0743,0.0311,0.0017,0.0106,0.0123,0.0067,0.1289,0.0775,0.0186,0.2169,0.1610,0.6221,0.6710,-0.0586,0.2953,-1.0000
pg44264-953,0.0107,0.2661,0.0722,0.0359,0.0237,0.0246,0.0464,0.0872,0.0219,0.0026,0.0095,0.0090,0.0094,0.1547,0.2131,0.0054,0.1298,0.1570,0.7132,0.4672,0.0349,1.1648,-1.0000
pg12450-954,0.0182,0.2768,0.2987,0.0874,0.0317,0.0264,0.0442,0.0655,0.0365,0.0015,0.0051,0.0096,0.0085,0.1260,0.0025,0.0130,0.2124,0.2341,0.5535,0.7220,0.0179,-0.1903,-1.0000
pg8711-955,0.0190,0.2504,0.2407,0.0840,0.0271,0.0260,0.0351,0.0630,0.0481,0.0006,0.0049,0.0053,0.0063,0.1088,-0.0568,0.0170,0.2717,0.1582,0.5701,0.7432,-0.0575,-0.6435,-1.0000
pg44018-956,0.0112,0.3774,0.1653,0.0568,0.0279,0.0270,0.0331,0.1037,0.0223,0.0026,0.0107,0.0033,0.0079,0.1534,0.1774,0.0109,0.2001,0.1789,0.6210,0.5767,-0.0671,0.3336,-1.0000
pg1086-957,0.0169,0.1501,0.2260,0.1003,0.0223,0.0197,0.0567,0.0741,0.0337,0.0017,0.0127,0.0094,0.0090,0.1544,0.0199,0.0131,0.1541,0.1983,0.6476,0.7492,-0.0915,0.0601,-1.0000
pg26847-958,0.0129,0.1142,0.0882,0.1131,0.0230,0.0228,0.0405,0.0595,0.0446,0.0069,0.0083,0.0072,0.0025,0.1222,-0.0330,0.0129,0.2548,0.2556,0.4897,0.8008,-0.0448,0.4871,-1.0000
pg13547-959,0.0268,0.2817,0.2234,0.1106,0.0279,0.0212,0.0268,0.0537,0.0616,0.0002,0.0019,0.0096,0.0108,0.0922,-0.1321,0.0270,0.3080,0.2380,0.4540,0.7917,-0.0745,-0.2041,1.0000
pg36403-960,0.0067,0.3632,0.1684,0.0594,0.0257,0.0271,0.0399,0.0907,0.0276,0.0012,0.0097,0.0002,0.0055,0.1417,0.1253,0.0112,0.1722,0.2167,0.6111,0.5946,0.0859,0.2849,-1.0000
pg35313-961,0.0219,0.2670,0.1525,0.0822,0.0265,0.0257,0.0309,0.0657,0.0484,0.0013,0.0076,0.0084,0.0067,0.1138,-0.0568,0.0006,0.3251,0.2149,0.4600,0.7194,-0.0936,0.6053,-1.0000
pg13546-962,0.0195,0.3282,0.1594,0.1001,0.0260,0.0243,0.0368,0.0461,0.0597,0.0010,0.0005,0.0180,0.0036,0.1024,-0.0955,0.0137,0.2498,0.1802,0.5701,0.7642,-0.0394,0.4152,-1.0000
pg9807-963,0.0161,0.3195,0.0557,0.0798,0.0160,0.0290,0.0336,0.0572,0.0425,0.0003,0.0016,0.0189,0.0106,0.1116,-0.0661,0.0225,0.3546,0.1937,0.4516,0.7308,-0.0533,-1.0256,-1.0000
pg32042-964,0.0082,0.2074,0.1363,0.0899,0.0226,0.0289,0.0347,0.0568,0.0482,0.0005,0.0007,0.0030,0.0045,0.0958,-0.0421,0.0034,0.2961,0.1860,0.5179,0.6785,-0.0565,0.8282,-1.0000
pg9809-965,0.0230,0.2536,0.2513,0.0889,0.0289,0.0254,0.0422,0.0444,0.0389,0.0011,0.0028,0.0158,0.0085,0.1062,-0.0228,0.0139,0.2521,0.2612,0.4866,0.7059,-0.0458,0.0496,-1.0000
pg7866-966,0.0144,0.1978,0.3474,0.0662,0.0375,0.0255,0.0405,0.0513,0.0372,0.0005,0.0053,0.0022,0.0013,0.0998,0.0719,0.0074,0.1667,0.2357,0.5975,0.6185,-0.0862,0.0115,-1.0000
pg12453-967,0.0142,0.1666,0.1073,0.0751,0.0334,0.0254,0.0375,0.0886,0.0284,0.0006,0.0069,0.0086,0.0069,0.1422,0.0960,0.0130,0.1774,0.1862,0.6364,0.6084,0.1720,1.2364,-1.0000
pg36401-968,0.0217,0.1499,0.2707,0.0811,0.0211,0.0226,0.0372,0.0582,0.0464,0.0012,0.0056,0.0128,0.0087,0.1150,-0.0563,0.0211,0.3378,0.1943,0.4679,0.7609,-0.0554,-0.5848,-1.0000
pg13541-969,0.0079,0.1780,0.0153,0.0466,0.0227,0.0275,0.0359,0.0526,0.0310,0.0016,0.0050,0.0051,0.0018,0.1001,0.1403,0.0066,0.0996,0.1319,0.7686,0.4990,0.0413,1.1193,-1.0000
pg36869-970,0.0185,0.2780,0.0556,0.0801,0.0162,0.0285,0.0334,0.0458,0.0408,0.0020,0.0064,0.0058,0.0037,0.0934,-0.0121,0.0179,0.2744,0.1429,0.5827,0.7202,-0.0108,0.2211,-1.0000
pg43162-971,0.0197,0.2412,0.2353,0.0778,0.0256,0.0231,0.0405,0.0713,0.0368,0.0013,0.0091,0.0065,0.0089,0.1287,0.0025,0.0212,0.2465,0.2400,0.5135,0.7119,0.0243,-0.1485,-1.0000
pg23797-972,0.0194,0.1599,0.2991,0.0881,0.0286,0.0223,0.0348,0.0589,0.0432,0.0020,0.0049,0.0095,0.0060,0.1100,-0.0349,0.0219,0.2248,0.2204,0.5547,0.7136,-0.0522,-0.3855,-1.0000
pg25730-973,0.0101,0.5126,0.0549,0.0666,0.0218,0.0264,0.0373,0.0444,0.0312,0.0006,0.0027,0.0032,0.0015,0.0882,0.1156,0.0081,0.2177,0.1457,0.6366,0.5488,-0.0692,1.3153,-1.0000
pg22221-974,0.0223,0.3824,0.1136,0.0329,0.0205,0.0250,0.0328,0.0511,0.0569,0.0022,0.0011,0.0024,0.0035,0.0896,-0.0860,0.0098,0.2347,0.1238,0.6415,0.5856,-0.0458,0.5484,-1.0000
pg45104-975,0.0142,0.0821,0.1377,0.0971,0.0258,0.0305,0.0316,0.0621,0.0344,0.0016,0.0041,0.0038,0.0021,0.1031,0.0753,0.0129,0.1657,0.2002,0.6341,0.6660,-0.1043,-0.3879,-1.0000
pg30090-976,0.0174,0.1621,0.2441,0.0706,0.0241,0.0255,0.0315,0.0601,0.0352,0.0010,0.0074,0.0001,0.0106,0.1001,-0.0120,0.0201,0.1998,0.1643,0.6360,0.6934,-0.0097,-0.0243,-1.0000
pg27909-977,0.0085,0.2729,0.1139,0.0643,0.0194,0.0244,0.0366,0.0671,0.0232,0.0001,0.0116,0.0065,0.0035,0.1219,0.2499,0.0090,0.1628,0.2200,0.6172,0.5423,-0.0820,0.0333,-1.0000
pg23789-978,0.0245,0.1794,0.2268,0.0716,0.0307,0.0239,0.0432,0.0736,0.0361,0.0014,0.0062,0.0032,0.0155,0.1275,-0.0307,0.0174,0.2763,0.2511,0.4725,0.7204,0.0190,-0.5760,-1.0000
pg15934-979,0.0216,0.3384,0.2101,0.0702,0.0271,0.0275,0.0264,0.0716,0.0355,0.0028,0.0020,0.0070,0.0157,0.1099,-0.0380,0.0144,0.2692,0.2159,0.5149,0.6380,0.0817,0.4813,-1.0000
pg6526-980,0.0293,0.2993,0.1592,0.0693,0.0197,0.0209,0.0260,0.0532,0.0542,0.0014,0.0003,0.0030,0.0118,0.0838,-0.1205,0.0271,0.2733,0.1769,0.5497,0.7555,-0.0766,-0.3253,-1.0000
pg36875-981,0.0145,0.2812,0.0859,0.0737,0.0209,0.0248,0.0458,0.0824,0.0229,0.0012,0.0151,0.0046,0.0040,0.1491,0.2429,0.0106,0.1786,0.1698,0.6516,0.6762,-0.0214,-1.0245,-1.0000
pg35787-982,0.0170,0.2061,0.0918,0.1018,0.0219,0.0238,0.0313,0.0642,0.0486,0.0007,0.0046,0.0084,0.0089,0.1092,-0.0722,0.0177,0.2385,0.1847,0.5768,0.8349,-0.0235,-0.2114,-1.0000
pg35304-983,0.0214,0.2645,0.1211,0.0741,0.0235,0.0240,0.0409,0.0781,0.0389,0.0007,0.0035,0.0055,0.0057,0.1288,-0.0070,0.0212,0.2962,0.2104,0.4934,0.7446,-0.0501,-0.6068,-1.0000
pg30095-984,0.0248,0.2667,0.2184,0.0816,0.0237,0.0226,0.0342,0.0515,0.0515,0.0013,0.0059,0.0000,0.0105,0.0930,-0.0919,0.0188,0.2868,0.2032,0.5100,0.7740,-0.0894,-0.7466,-1.0000
pg7855-985,0.0224,0.2290,0.2795,0.0864,0.0247,0.0256,0.0265,0.0518,0.0484,0.0007,0.0001,0.0122,0.0071,0.0913,-0.0649,0.0216,0.2561,0.1790,0.5650,0.6940,-0.0586,0.6493,-1.0000
pg35785-986,0.0148,0.2954,0.1205,0.1089,0.0262,0.0255,0.0306,0.0571,0.0549,0.0004,0.0021,0.0069,0.0083,0.0970,-0.0908,0.0188,0.2741,0.2164,0.5095,0.8260,-0.0607,-0.3206,-1.0000
pg35527-987,0.0327,0.2870,0.1223,0.0787,0.0242,0.0222,0.0329,0.0737,0.0461,0.0004,0.0069,0.0047,0.0125,0.1186,-0.0735,0.0329,0.2835,0.1759,0.5406,0.8235,-0.0437,-0.9725,-1.0000
pg35769-988,0.0119,0.2724,0.2244,0.0537,0.0270,0.0259,0.0320,0.0822,0.0228,0.0014,0.0106,0.0027,0.0041,0.1290,0.2342,0.0087,0.0627,0.1883,0.7490,0.4873,-0.0905,0.5031,-1.0000
pg35528-989,0.0125,0.1085,0.1069,0.0733,0.0244,0.0283,0.0395,0.0712,0.0227,0.0004,0.0105,0.0023,0.0019,0.1238,0.2987,0.0068,0.1167,0.2163,0.6671,0.5543,-0.0936,-0.0094,-1.0000
pg22476-990,0.0110,0.2634,0.0508,0.0921,0.0253,0.0266,0.0318,0.0606,0.0400,0.0011,0.0071,0.0036,0.0036,0.1042,-0.0007,0.0108,0.0667,0.2000,0.7333,0.6939,-0.1021,0.4827,-1.0000
pg14605-991,0.0175,0.3481,0.1664,0.0762,0.0238,0.0242,0.0387,0.0572,0.0437,0.0008,0.0080,0.0073,0.0043,0.1119,-0.0057,0.0139,0.2160,0.2086,0.5754,0.7099,-0.0363,0.9895,-1.0000
pg47997-992,0.0181,0.1454,0.0748,0.0709,0.0217,0.0246,0.0349,0.0722,0.0393,0.0024,0.0081,0.0213,0.0065,0.1389,-0.0172,0.0077,0.2632,0.2632,0.4737,0.6815,-0.1138,0.5560,-1.0000
pg11581-993,0.0207,0.2404,0.2636,0.0842,0.0194,0.0243,0.0286,0.0638,0.0407,0.0022,0.0029,0.0103,0.0076,0.1079,-0.0270,0.0195,0.2779,0.1933,0.5288,0.7087,-0.0756,-0.7855,-1.0000
pg7842-994,0.0147,0.2419,0.0975,0.0589,0.0335,0.0228,0.0363,0.0800,0.0403,0.0006,0.0054,0.0004,0.0074,0.1227,-0.0209,0.0177,0.1660,0.2215,0.6125,0.6129,-0.0862,0.1089,-1.0000
pg15941-995,0.0108,0.0559,0.0379,0.1108,0.0280,0.0255,0.0355,0.0531,0.0299,0.0145,0.0048,0.0083,0.0085,0.1161,0.0498,0.0039,0.1970,0.1932,0.6098,0.7579,-0.0235,-0.1977,-1.0000
pg14852-996,0.0243,0.2546,0.1659,0.0893,0.0240,0.0244,0.0357,0.0602,0.0365,0.0020,0.0127,0.0177,0.0090,0.1283,-0.0222,0.0228,0.2297,0.2636,0.5068,0.6861,0.0179,0.5083,-1.0000
pg26828-997,0.0242,0.1814,0.1944,0.0817,0.0205,0.0234,0.0374,0.0586,0.0455,0.0003,0.0136,0.0035,0.0064,0.1135,-0.0735,0.0007,0.4578,0.1667,0.3755,0.7875,0.0264,-0.7608,-1.0000
pg5663-998,0.0143,0.3840,0.1936,0.0726,0.0223,0.0283,0.0234,0.0497,0.0689,0.0080,0.0030,0.0047,0.0012,0.0888,-0.1126,0.0064,0.2795,0.2114,0.5092,0.6590,-0.0469,0.3650,-1.0000
pg5662-999,0.0215,0.1906,0.2486,0.0994,0.0310,0.0199,0.0401,0.0637,0.0498,0.0012,0.0070,0.0033,0.0078,0.1153,-0.0766,0.0192,0.1200,0.4000,0.4800,0.8542,-0.1138,-1.2554,-1.0000
pg2155-1000,0.0184,0.2288,0.2394,0.0856,0.0273,0.0250,0.0219,0.0439,0.0385,0.0011,0.0055,0.0127,0.0073,0.0852,-0.0125,0.0149,0.3200,0.2314,0.4486,0.7096,-0.0129,-0.5354,-1.0000
pg35533-1001,0.0146,0.2361,0.1925,0.0536,0.0295,0.0262,0.0290,0.0615,0.0326,0.0003,0.0083,0.0052,0.0064,0.1043,0.0498,0.0175,0.1949,0.1559,0.6492,0.6799,-0.0650,0.0890,-1.0000
pg34202-1002,0.0160,0.2624,0.2222,0.0654,0.0198,0.0243,0.0473,0.0787,0.0367,0.0002,0.0040,0.0000,0.0014,0.1302,0.0752,0.0097,0.1082,0.1191,0.7727,0.6994,-0.0533,-0.0576,-1.0000
pg30087-1003,0.0169,0.3136,0.1804,0.0572,0.0211,0.0305,0.0382,0.0685,0.0342,0.0008,0.0105,0.0107,0.0040,0.1288,0.0670,0.0087,0.2471,0.1866,0.5662,0.6685,0.0126,0.2541,-1.0000
pg37710-1004,0.0271,0.1636,0.0693,0.0925,0.0256,0.0235,0.0354,0.0784,0.0476,0.0018,0.0010,0.0082,0.0090,0.1249,-0.0771,0.0216,0.2172,0.2535,0.5294,0.7513,-0.0426,0.3667,-1.0000
pg12672-1005,0.0193,0.2462,0.2721,0.0797,0.0262,0.0246,0.0305,0.0764,0.0479,0.0003,0.0020,0.0048,0.0049,0.1141,-0.0495,0.0188,0.1857,0.1895,0.6248,0.7326,-0.0915,-0.1895,-1.0000
pg30089-1006,0.0061,0.4087,0.0142,0.0520,0.0217,0.0294,0.0477,0.0697,0.0222,0.0002,0.0058,0.0050,0.0020,0.1285,0.2840,0.0086,0.1365,0.1323,0.7312,0.5476,-0.0086,0.1898,-1.0000
pg6517-1007,0.0254,0.2945,0.2137,0.0709,0.0241,0.0286,0.0265,0.0530,0.0525,0.0001,0.0031,0.0008,0.0047,0.0835,-0.0635,0.0187,0.2307,0.2262,0.5432,0.7055,-0.0596,-0.2897,-1.0000
pg37781-1008,0.0186,0.2133,0.2631,0.0877,0.0250,0.0285,0.0362,0.0574,0.0506,0.0005,0.0008,0.0048,0.0037,0.0997,-0.0549,0.0145,0.2404,0.1944,0.5652,0.7489,0.0371,0.2383,-1.0000
pg14420-1009,0.0075,0.2336,0.1375,0.0785,0.0326,0.0259,0.0391,0.0768,0.0243,0.0010,0.0099,0.0012,0.0017,0.1279,0.2572,0.0082,0.1440,0.2060,0.6500,0.5626,0.1816,-0.1053,-1.0000
pg13572-1010,0.0172,0.2987,0.1978,0.0709,0.0283,0.0269,0.0336,0.0635,0.0343,0.0010,0.0037,0.0070,0.0093,0.1087,0.0197,0.0145,0.2256,0.1645,0.6099,0.6295,-0.0373,1.6377,-1.0000
pg35361-1011,0.0239,0.2439,0.1342,0.0939,0.0284,0.0242,0.0229,0.0680,0.0513,0.0001,0.0003,0.0043,0.0039,0.0956,-0.0736,0.0294,0.2751,0.2466,0.4783,0.7114,-0.0501,-0.1139,-1.0000
pg14425-1012,0.0223,0.2438,0.2801,0.0892,0.0314,0.0204,0.0343,0.0706,0.0306,0.0011,0.0061,0.0053,0.0054,0.1175,0.0825,0.0178,0.1983,0.2676,0.5341,0.6357,-0.0724,-0.1862,-1.0000
pg40702-1013,0.0153,0.2978,0.2591,0.0899,0.0264,0.0257,0.0496,0.0808,0.0272,0.0027,0.0054,0.0028,0.0051,0.1414,0.1361,0.0128,0.1672,0.1391,0.6937,0.7066,0.0488,-0.4588,-1.0000
pg14669-1014,0.0212,0.2000,0.1795,0.0846,0.0255,0.0266,0.0327,0.0525,0.0520,0.0008,0.0029,0.0068,0.0041,0.0956,-0.0742,0.0209,0.2749,0.2533,0.4717,0.6946,0.0381,0.9058,-1.0000
pg14427-1015,0.0228,0.1667,0.3026,0.0883,0.0298,0.0212,0.0345,0.0709,0.0318,0.0010,0.0048,0.0043,0.0055,0.1156,0.0737,0.0178,0.1701,0.2409,0.5890,0.6372,-0.0830,-0.4942,-1.0000
pg35368-1016,0.0172,0.1656,0.0986,0.0833,0.0252,0.0258,0.0459,0.0790,0.0264,0.0006,0.0097,0.0074,0.0057,0.1427,0.1645,0.0104,0.1999,0.1980,0.6022,0.7164,-0.0320,-0.4898,-1.0000
pg34034-1017,0.0146,0.2822,0.2313,0.0851,0.0243,0.0254,0.0359,0.0680,0.0329,0.0003,0.0054,0.0211,0.0190,0.1307,-0.0463,0.0149,0.2715,0.2677,0.4608,0.7729,-0.0660,-0.8013,-1.0000
pg10067-1018,0.0266,0.2700,0.0331,0.0966,0.0164,0.0243,0.0310,0.0657,0.0469,0.0002,0.0064,0.0059,0.0071,0.1093,-0.0644,0.0290,0.3163,0.1483,0.5354,0.7454,-0.0501,-0.7927,-1.0000
pg34277-1019,0.0295,0.2331,0.1344,0.0785,0.0235,0.0266,0.0253,0.0536,0.0515,0.0014,0.0017,0.0035,0.0050,0.0856,-0.0787,0.0229,0.2936,0.1854,0.5210,0.7060,-0.0543,0.4586,-1.0000
pg34035-1020,0.0255,0.2225,0.1874,0.0978,0.0296,0.0244,0.0237,0.0592,0.0552,0.0001,0.0019,0.0038,0.0068,0.0887,-0.1063,0.0278,0.2905,0.2537,0.4559,0.7747,-0.0586,-0.4022,-1.0000
pg35367-1021,0.0122,0.3819,0.1304,0.0582,0.0249,0.0243,0.0432,0.0847,0.0226,0.0007,0.0144,0.0070,0.0049,0.1501,0.2059,0.0127,0.1956,0.1226,0.6818,0.6285,-0.0320,-0.0714,-1.0000
pg36439-1022,0.0204,0.1260,0.0595,0.1034,0.0313,0.0217,0.0346,0.0642,0.0351,0.0007,0.0040,0.0037,0.0043,0.1072,0.0308,0.0227,0.2107,0.2386,0.5507,0.7022,-0.0703,0.2894,-1.0000
pg17938-1023,0.0262,0.1954,0.2218,0.0952,0.0252,0.0254,0.0381,0.0542,0.0528,0.0004,0.0028,0.0119,0.0034,0.1074,-0.0720,0.0210,0.2500,0.2362,0.5138,0.7994,-0.0394,-0.3451,-1.0000
pg46008-1024,0.0248,0.1424,0.1341,0.0818,0.0148,0.0219,0.0373,0.0838,0.0433,0.0001,0.0016,0.0073,0.0113,0.1302,-0.0647,0.0292,0.2367,0.1640,0.5992,0.7677,-0.0735,-0.5199,-1.0000
pg47338-1025,0.0174,0.1060,0.1083,0.0732,0.0271,0.0241,0.0337,0.0769,0.0241,0.0008,0.0139,0.0048,0.0079,0.1301,0.1529,0.0190,0.2640,0.2858,0.4501,0.5787,-0.0012,0.8338,-1.0000
pg16612-1026,0.0154,0.2945,0.0816,0.0916,0.0173,0.0246,0.0396,0.0684,0.0495,0.0004,0.0094,0.0035,0.0039,0.1213,-0.0524,0.0145,0.2187,0.2161,0.5652,0.7405,0.0009,-0.2744,-1.0000
pg4790-1027,0.0234,0.2886,0.1272,0.0794,0.0223,0.0242,0.0313,0.0484,0.0635,0.0007,0.0086,0.0012,0.0067,0.0901,-0.1257,0.0204,0.3453,0.2262,0.4285,0.7525,-0.0405,0.2343,-1.0000
pg4795-1028,0.0161,0.3494,0.2301,0.0565,0.0324,0.0258,0.0414,0.0725,0.0269,0.0002,0.0038,0.0012,0.0026,0.1191,0.1790,0.0105,0.0992,0.2266,0.6743,0.5825,-0.1043,-0.0557,-1.0000
pg32082-1029,0.0187,0.2383,0.1108,0.0901,0.0226,0.0245,0.0345,0.0706,0.0349,0.0010,0.0075,0.0065,0.0056,0.1202,0.0261,0.0203,0.2024,0.1645,0.6331,0.7183,-0.0384,0.5303,-1.0000
pg15527-1030,0.0176,0.2280,0.2450,0.1038,0.0228,0.0280,0.0322,0.0504,0.0485,0.0012,0.0042,0.0092,0.0073,0.0971,-0.0621,0.0161,0.2432,0.1538,0.6031,0.7788,0.0658,-0.1828,-1.0000
pg4794-1031,0.0205,0.1381,0.2322,0.0739,0.0339,0.0230,0.0408,0.0747,0.0400,0.0005,0.0071,0.0015,0.0016,0.1246,0.0111,0.0153,0.2218,0.2733,0.5049,0.7376,-0.0309,-0.3497,-1.0000
pg35599-1032,0.0271,0.4223,0.0707,0.0484,0.0227,0.0291,0.0339,0.0600,0.0428,0.0003,0.0042,0.0031,0.0104,0.1015,-0.0673,0.0281,0.3272,0.2312,0.4416,0.6668,0.0647,0.0972,-1.0000
